id,action,details,created_at
log_1786688900842_34py,Cabbage (বাঁধাকপি) (Stock OUT (-)),'-0.7 kg | Manual OUT entry recorded for J084,2026-08-14T06:28:20.846Z
log_1786688947671_grt4,Capsicum (Stock IN (+)),'+2.5 kg | Manual IN entry recorded for J079,2026-08-14T06:29:07.674Z
log_1786688988805_nqmq,Tomato (টমেটো) (Stock IN (+)),'+5.2 kg | Manual IN entry recorded for J083,2026-08-14T06:29:48.807Z
log_1786689057679_nxog,Carrot (Stock IN (+)),'+3.55 kg | Manual IN entry recorded for J080,2026-08-14T06:30:57.683Z
log_1786689137555_vhl7,Green Chilli (কাঁচা লঙ্কা) (Stock IN (+)),'+2.15 kg | Manual IN entry recorded for J082,2026-08-14T06:32:17.558Z
log_1786689172533_umkz,Green Chilli (কাঁচা লঙ্কা) (Stock OUT (-)),'-1 kg | Manual OUT entry recorded for J082,2026-08-14T06:32:52.538Z
log_1786689292251_aozh,Cucumber (শসা) (Stock IN (+)),'+2.4 kg | Manual IN entry recorded for J088,2026-08-14T06:34:52.253Z
log_1786689575037_yxuk,Egg (ডিম) (Stock OUT (-)),'-5 packet | Manual OUT entry recorded for J052,2026-08-14T06:39:35.040Z
log_1786689603868_f575,Egg (ডিম) (Stock OUT (-)),'-2 packet | Manual OUT entry recorded for J052,2026-08-14T06:40:03.870Z
log_1786689641493_rj2s,plastic FOLK (Stock OUT (-)),'-5 packet | Manual OUT entry recorded for J00134,2026-08-14T06:40:41.495Z
log_1786689661157_90dw,Maida (মাইদা) (Stock OUT (-)),'-4 kg | Manual OUT entry recorded for J005,2026-08-14T06:41:01.159Z
log_1786689702741_wjmy,Chowmein Noodle (চাউমিন) (Stock OUT (-)),'-4 packet | Manual OUT entry recorded for J007,2026-08-14T06:41:42.743Z
log_1786689736621_btyl,Butter (Stock OUT (-)),'-1 packet | Manual OUT entry recorded for J057,2026-08-14T06:42:16.624Z
log_1786689754309_8166,Kasuri Methi (Stock OUT (-)),'-1 pcs | Manual OUT entry recorded for J013,2026-08-14T06:42:34.311Z
log_1786689784085_0a9p,Sugar (Stock OUT (-)),'-0.7 g | Manual OUT entry recorded for J029,2026-08-14T06:43:04.088Z
log_1786689800014_fw4j,Ajinomoto (Ajina) (Stock OUT (-)),'-0.5 kg | Manual OUT entry recorded for J016,2026-08-14T06:43:20.016Z
log_1786689830838_pxiv,Dhania (Coriander Seeds) (Stock OUT (-)),'-0.1 g | Manual OUT entry recorded for J051,2026-08-14T06:43:50.841Z
log_1786689851222_s0i1,Black Pepper (Gol Morich) (Stock OUT (-)),'-0.2 g | Manual OUT entry recorded for J041,2026-08-14T06:44:11.223Z
log_1786697009902_w6dv,Dry Chilli (Stock OUT (-)),'-0.25 g | Manual OUT entry recorded for J027,2026-08-14T08:43:29.905Z
log_1786697040654_24bu,Mogoz (Melon Seeds) (Stock OUT (-)),'-0.6 g | Manual OUT entry recorded for J033,2026-08-14T08:44:00.656Z
log_1786697125573_bk9m,Dalda / Vanaspati (Stock OUT (-)),'-2 packet | Manual OUT entry recorded for J031,2026-08-14T08:45:25.575Z
log_1786697148182_lf84,Posto (Poppy Seeds) (Stock OUT (-)),'-2 packet | Manual OUT entry recorded for J030,2026-08-14T08:45:48.184Z
log_1786697167287_l8zt,Tomato (টমেটো) (Stock OUT (-)),'-2.1 kg | Manual OUT entry recorded for J083,2026-08-14T08:46:07.289Z
log_1786697193174_ewky,Cucumber (শসা) (Stock OUT (-)),'-0.3 kg | Manual OUT entry recorded for J088,2026-08-14T08:46:33.176Z
log_1786697210150_4ofl,Carrot (Stock OUT (-)),'-0.2 kg | Manual OUT entry recorded for J080,2026-08-14T08:46:50.152Z
log_1786698977433_2rup,Carrot (Stock OUT (-)),'-0.5 kg | Manual OUT entry recorded for J080,2026-08-14T09:16:17.435Z
log_1786698994264_4pss,Cucumber (শসা) (Stock OUT (-)),'-0.5 kg | Manual OUT entry recorded for J088,2026-08-14T09:16:34.266Z
log_1786699272601_6nrn,Potato (আলু) (Stock OUT (-)),'-2.4 kg | Manual OUT entry recorded for J075,2026-08-14T09:21:12.603Z
log_1786713920345_qmj8,Amul Fresh Cream (Stock OUT (-)),'-1 packet | Manual OUT entry recorded for J058,2026-08-14T13:25:20.348Z
log_1786724962155_fmgj,Butter (Stock OUT (-)),'-1 packet | Manual OUT entry recorded for J057,2026-08-14T16:29:22.158Z
log_1786724982490_1gro,Cucumber (শসা) (Stock OUT (-)),'-0.5 kg | Manual OUT entry recorded for J088,2026-08-14T16:29:42.493Z
log_1786725589442_c0yg,Palm Oil (পাম অয়েল) (Stock OUT (-)),'-2 packet | Manual OUT entry recorded for J002,2026-08-14T16:39:49.444Z
log_1786728979947_bcle,Campa Black 500ml (Stock OUT (-)),'-4 pcs | Manual OUT entry recorded for J061,2026-08-14T17:36:19.950Z
log_1786729005177_ggan,Thums Up 500ml (Stock OUT (-)),'-4 pcs | Manual OUT entry recorded for J071,2026-08-14T17:36:45.178Z
log_1786729039793_0y59,Bisleri Water 1L (Stock OUT (-)),'-18 pcs | Manual OUT entry recorded for J064,2026-08-14T17:37:19.795Z
log_1786729060744_baxg,Bisleri Water 500ml (Stock OUT (-)),'-3 pcs | Manual OUT entry recorded for J067,2026-08-14T17:37:40.745Z
log_1786729085327_dfj6,Thums Up 500ml (Stock IN (+)),'+24 pcs | Manual IN entry recorded for J071,2026-08-14T17:38:05.330Z
log_1786729114208_451e,Sprite 500ml (Stock IN (+)),'+24 pcs | Manual IN entry recorded for J073,2026-08-14T17:38:34.209Z
log_1786729148517_4ccd,Sprite 1L (Stock OUT (-)),'-12 pcs | Manual OUT entry recorded for J074,2026-08-14T17:39:08.519Z
log_1786729165685_1msk,Vim Soap / Bar (Bhim Srap) (Stock OUT (-)),'-2 pcs | Manual OUT entry recorded for J124,2026-08-14T17:39:25.686Z
log_1786730203098_vlmq,Sugar (Stock OUT (-)),'-2 g | Manual OUT entry recorded for J029,2026-08-14T17:56:43.100Z
log_1786730217822_dxtl,Pure Ghee (Stock OUT (-)),'-1 box | Manual OUT entry recorded for J042,2026-08-14T17:56:57.825Z
log_1786799372718_9zq2,Rice (রাইস) (Stock OUT (-)),'-1 packet | Manual OUT entry recorded for J001,2026-08-15T13:09:32.722Z
log_1786799384036_pwx9,Palm Oil (পাম অয়েল) (Stock OUT (-)),'-8 packet | Manual OUT entry recorded for J002,2026-08-15T13:09:44.039Z
log_1786799394453_11vk,Refined Oil (রেফাইন্ড অয়েল) (Stock OUT (-)),'-1 L | Manual OUT entry recorded for J003,2026-08-15T13:09:54.455Z
log_1786799405581_3ix3,Mustard Oil (মাস্টার অয়েল) (Stock OUT (-)),'-1 L | Manual OUT entry recorded for J004,2026-08-15T13:10:05.583Z
log_1786799427341_881h,Maida (মাইদা) (Stock OUT (-)),'-4 kg | Manual OUT entry recorded for J005,2026-08-15T13:10:27.343Z
log_1786799437868_8ahn,Chowmein Noodle (চাউমিন) (Stock OUT (-)),'-3 packet | Manual OUT entry recorded for J007,2026-08-15T13:10:37.870Z
log_1786799447860_r5lc,Tomato Sauce (টমেটো sos) (Stock OUT (-)),'-1 packet | Manual OUT entry recorded for J008,2026-08-15T13:10:47.862Z
log_1786799461141_9t2m,Vinegar (Stock OUT (-)),'-1 pcs | Manual OUT entry recorded for J011,2026-08-15T13:11:01.144Z
log_1786799472132_ucbk,Kasuri Methi (Stock OUT (-)),'-2 pcs | Manual OUT entry recorded for J013,2026-08-15T13:11:12.134Z
log_1786799494270_62ud,Attar / Essence (Stock OUT (-)),'-1 pcs | Manual OUT entry recorded for J023,2026-08-15T13:11:34.271Z
log_1786799520070_dqsf,Elachi (Cardamom) (Stock OUT (-)),'-0.2 g | Manual OUT entry recorded for J034,2026-08-15T13:12:00.073Z
log_1786799537222_damk,Jaitri (Mace) (Stock OUT (-)),'-0.15 g | Manual OUT entry recorded for J036,2026-08-15T13:12:17.224Z
log_1786800322025_2ffv,Kissan Tomato Sauce Pouch (Stock OUT (-)),'-1 pcs | Manual OUT entry recorded for J047,2026-08-15T13:25:22.028Z
log_1786800343048_24z5,Refined Oil (রেফাইন্ড অয়েল) (Stock IN (+)),'+1 L | Manual IN entry recorded for J003,2026-08-15T13:25:43.050Z
log_1786800354459_gos4,Rice (রাইস) (Stock IN (+)),'+5 packet | Manual IN entry recorded for J001,2026-08-15T13:25:54.463Z
log_1786800368827_z68o,Onion (পেঁয়াজ) (Stock IN (+)),'+7 kg | Manual IN entry recorded for J076,2026-08-15T13:26:08.830Z
log_1786800392682_t4x0,Milk (দুধ) (Stock OUT (-)),'-3 packet | Manual OUT entry recorded for J054,2026-08-15T13:26:32.685Z
log_1786800473039_3qud,Dahi (দই / Curd) (Stock OUT (-)),'-5 packet | Manual OUT entry recorded for J055,2026-08-15T13:27:53.042Z
log_1786800492863_5cs6,Dahi (দই / Curd) (Stock OUT (-)),'-2 packet | Manual OUT entry recorded for J055,2026-08-15T13:28:12.865Z
log_1786800528959_auhy,Chatni Box (Stock OUT (-)),'-1 packet | Manual OUT entry recorded for J110,2026-08-15T13:28:48.963Z
log_1786800561346_d6nx,1000ml Container (Stock OUT (-)),'-1 pcs | Manual OUT entry recorded for J104,2026-08-15T13:29:21.348Z
log_1786800629302_59ie,Milk (দুধ) (Stock IN (+)),'+3 packet | Manual IN entry recorded for J054,2026-08-15T13:30:29.304Z
log_1786800645014_vyw6,Dahi (দই / Curd) (Stock IN (+)),'+4 packet | Manual IN entry recorded for J055,2026-08-15T13:30:45.016Z
log_1786800721322_n4ss,Campa Black 500ml (Stock IN (+)),'+24 pcs | Manual IN entry recorded for J061,2026-08-15T13:32:01.324Z
log_1786800737853_9bol,Campa White 500ml (Stock IN (+)),'+24 pcs | Manual IN entry recorded for J062,2026-08-15T13:32:17.856Z
log_1786804021071_a5h1,Vim Soap / Bar (Bhim Srap) (Stock OUT (-)),'-2 pcs | Manual OUT entry recorded for J124,2026-08-15T14:27:01.073Z
log_1786804840325_d6c8,Butter (Stock OUT (-)),'-1 packet | Manual OUT entry recorded for J057,2026-08-15T14:40:40.327Z
log_1786809591657_1agf,Potato (আলু) (Stock OUT (-)),'-4.5 kg | Manual OUT entry recorded for J075,2026-08-15T15:59:51.660Z
log_1786809659793_9vsi,Onion (পেঁয়াজ) (Stock OUT (-)),'-7 kg | Manual OUT entry recorded for J076,2026-08-15T16:00:59.795Z
log_1786809678193_9mvj,Capsicum (Stock OUT (-)),'-0.7 kg | Manual OUT entry recorded for J079,2026-08-15T16:01:18.195Z
log_1786809695505_5rmr,Carrot (Stock OUT (-)),'-0.8 kg | Manual OUT entry recorded for J080,2026-08-15T16:01:35.507Z
log_1786809723920_fz1s,Green Chilli (কাঁচা লঙ্কা) (Stock OUT (-)),'-0.25 kg | Manual OUT entry recorded for J082,2026-08-15T16:02:03.922Z
log_1786809741729_9kqh,Tomato (টমেটো) (Stock OUT (-)),'-1 kg | Manual OUT entry recorded for J083,2026-08-15T16:02:21.731Z
log_1786809765744_gihi,Dhania Pata (Coriander) (Stock OUT (-)),'-0.4 kg | Manual OUT entry recorded for J086,2026-08-15T16:02:45.747Z
log_1786809819888_3nol,Cucumber (শসা) (Stock OUT (-)),'-1 kg | Manual OUT entry recorded for J088,2026-08-15T16:03:39.891Z
log_1786810366655_6s7m,Palm Oil (পাম অয়েল) (Stock OUT (-)),'-3 packet | Manual OUT entry recorded for J002,2026-08-15T16:12:46.658Z
log_1786811931285_a53e,Kabuli Chana (Stock OUT (-)),'-0.5 g | Manual OUT entry recorded for J021,2026-08-15T16:38:51.288Z
